MCF10A H3K4AC,CDS1,SLC25A10,KIAA1522,PYGB,CA2,PSD4,NOTCH1,RHOD,EPHB3,CLDN1,TTC9,FOXQ1,FAM84B,FOXC1
MCF10A both,NETO2,CCDC64B,B3GNT3,HIST1H2AD,HIST1H2BF,RTKN
MCF10A H3K4ME3,MUC1
MDA231 H3K4AC,TOP2A,NUSAP1,BUB1,KIF23,HMMR,BIRC5,NEK2,TPX2,AURKB,CDKN3,CCNF,ECT2,CDCA8,NCAPG,DEPDC1,MIS18BP1,TOPBP1,MYBL1,PTMA,NONO,PIF1,BORA,C1orf109,MZT1,NUDCD1,HMGA2,G2E3,GOLT1B,C18orf54,DEK,DARS2,MAGOHB,HNRNPM,OSMR,FZD2,NUP153,CEP135,TGIF2,HNRNPR,CALU,FBN1,E2F7,PRDX3,RFWD3,ARL4A,RECQL,COIL,FJX1,C12orf66,WDR62,AP1S2,NFATC3,SRGAP2,SOCS2,STARD6,SDCBP,POT1,NEDD1,ZEB1,PTBP2,FAM174B,NAP1L1,ANKRD13C,PARP11,FAT4,MPP6,SH2D5,MYEF2,ADNP2,VPS29
MDA231 both,CDK1,CCNA2,UBE2C,HJURP,SMC4,CCNB2,DLGAP5,CCNB1,UBE2S,KIF20A,HMGB2,CENPF,COL4A1,CSTF1,CENPI,BRIP1,KIFC1,WLS,TROAP,NTAN1,CTDSPL2,ACSL4,SOAT1,NT5E,GFPT2,AARS,EXOSC2,MAP3K7,F2R,JAG1,ICAM1,PVRL3,SLC16A3,EIF5A2,TRIO,GRB10,SPTBN1,AHCTF1,HNRNPD,TGFB1I1,BRD8,KLF6,RPL10,LSM6,EXOSC9,TOP3A,RAD21,FBXO43,SOCS3,CYBA,UBB,HIP1,SYDE1,NUPL2,CDK19,PICALM,COL13A1,LPIN2,CDK9,SMAGP,LHFP,NUAK1,SSBP2
MDA231 H3K4ME3,CDC20,AURKA,ANLN,MCM10,RFC3,ZWINT,KIF22,TACC3,SNRPD1,ZWILCH,PSRC1,DTYMK,IQGAP3,DKC1,SFPQ,CHAF1A,ANKH,TEAD1,PPIA,KIF5B,YBX1,NR2F1,SLC20A1,PKP4,NOL8,HTRA1,ARL4C,RIPK4,EXPH5,SAMHD1,MORC4,MFSD6,GFM1,NCAPH2,MTO1,PM20D2,TRAM2,HNRNPAB,KIAA1244,UACA,SPATS2L,TSR1,EIF3M,SLC25A37,RNASEK,NOM1,CCDC18,FBP1,IDH1,SUCLA2,ATP6V0C,NME2,POLR3F,NUDT2,PAPSS2,DPYD,ALDH4A1,IARS,UAP1,AGPAT3,NFKBIA,CDK6,PPP2R5E,PML,SOCS1,LGMN,LAMP2,SLC17A5,HLA-E,VTA1,SH3KBP1,DDIT4,RUVBL1,ETV6,TFB2M,SMG1,GATA6,IFI35,NLRC5,FOSL2,ASPH,TFE3,WIPF1,NT5DC1,ORAI3,FHL1,SLC25A39,SLAIN1,HAVCR2,SLC25A36,SCYL3,CWF19L2
